clients_by,training_mode,calibration_scope,model,decision_policy,roc_auc,pr_auc,f1,precision,recall,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
bearing,fedprox-personalized,client_specific,cnn-ae,hard_val_p95,0.7505656354284437,0.9949771270941948,0.7064273104946506,0.9979874625759108,0.5909396514629949,0.05817207914001457,0.4090603485370052,0.03996833070760986,0.10937139802785055,0.6013950893151642,0.49202369128731366
bearing,local-only,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.8669422928943232,0.9970901490942877,0.7703937098626091,0.9991725556609481,0.660880127653471,0.023972901973064783,0.33911987234652896,0.07062217894731128,0.10056669650286892,0.7132303787747268,0.6126636822718579
bearing,local-only,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.8669422928943232,0.9970901490942877,0.802102072362691,0.9985256202208236,0.6989856748422261,0.048780529498512054,0.30101432515777393,0.07062217894731128,0.10056669650286892,0.7132303787747268,0.6126636822718579
bearing,local-only,client_specific,cnn-ae,hard_val_p95,0.8669422928943232,0.9970901490942877,0.802102072362691,0.9985256202208236,0.6989856748422261,0.048780529498512054,0.30101432515777393,0.07062217894731128,0.10056669650286892,0.7132303787747268,0.6126636822718579
condition,centralized,adaptive,cnn-ae,fuzzy_fault_only_hi75,0.6277413357733572,0.9751856898003122,0.44839594297204916,0.9967684144181305,0.28967656339644293,0.020372748459338078,0.7103234366035571,0.024871583587519393,0.11830476261690664,0.34371318663323003,0.2254084240163234
condition,centralized,adaptive,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6277413357733572,0.9751856898003122,0.4604422025995998,0.9938549033181396,0.2999617517689807,0.045156326921140716,0.7000382482310193,0.024871583587519393,0.11830476261690664,0.34371318663323003,0.2254084240163234
condition,centralized,adaptive,cnn-ae,hard_val_p95,0.6277413357733572,0.9751856898003122,0.4604422025995998,0.9938549033181396,0.2999617517689807,0.045156326921140716,0.7000382482310193,0.024871583587519393,0.11830476261690664,0.34371318663323003,0.2254084240163234
condition,centralized,client_specific,cnn-ae,fuzzy_fault_only_hi75,0.6183026811884255,0.9751365957423983,0.47939178555114914,0.9960875517110761,0.3193727290112832,0.025332021369445692,0.6806272709887168,0.035123404033994714,0.12912470026572667,0.37089856908789565,0.24177386882216897
condition,centralized,client_specific,cnn-ae,fuzzy_warning_as_alarm_hi50,0.6183026811884255,0.9751365957423983,0.49626408463647476,0.9923771238205722,0.3352337923121056,0.055425471000594834,0.6647662076878944,0.035123404033994714,0.12912470026572667,0.37089856908789565,0.24177386882216897
condition,centralized,client_specific,cnn-ae,hard_val_p95,0.6183026811884255,0.9751365957423983,0.49626408463647476,0.9923771238205722,0.3352337923121056,0.055425471000594834,0.6647662076878944,0.035123404033994714,0.12912470026572667,0.37089856908789565,0.24177386882216897
