training_mode,seed,clients_by,calibration_scope,model,client_id,decision_policy,f1,false_alarm_rate,miss_rate,uncertain_rate,mean_health_normal,mean_health_fault,health_gap
local-only,42,bearing,client_specific,cnn-ae,K006,fuzzy_warning_as_alarm_hi50,0.01017293997965412,0.0,0.9948875255623721,0.024096385542168676,0.07388823918124982,0.04041034034299104,-0.033477898838258774
local-only,42,bearing,client_specific,cnn-ae,K006,fuzzy_fault_only_hi75,0.0020429009193054137,0.0,0.9989775051124744,0.024096385542168676,0.07388823918124982,0.04041034034299104,-0.033477898838258774
centralized,42,bearing,client_specific,cnn-ae,K001,hard_val_p95,0.001021972406745018,0.0,0.9994887525562373,0.0030120481927710845,0.07290018529532498,0.017428945508711154,-0.05547123978661382
centralized,42,bearing,client_specific,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.001021972406745018,0.0,0.9994887525562373,0.0030120481927710845,0.07290018529532498,0.017428945508711154,-0.05547123978661382
centralized,42,bearing,client_specific,cnn-ae,K001,fuzzy_fault_only_hi75,0.0,0.0,1.0,0.0030120481927710845,0.07290018529532498,0.017428945508711154,-0.05547123978661382
centralized,42,bearing,pooled,cnn-ae,K001,hard_val_p95,0.005089058524173028,0.1111111111111111,0.9974437627811861,0.011546184738955823,0.1271090755109626,0.027823071692475415,-0.09928600381848718
centralized,42,bearing,pooled,cnn-ae,K001,fuzzy_warning_as_alarm_hi50,0.005089058524173028,0.1111111111111111,0.9974437627811861,0.011546184738955823,0.1271090755109626,0.027823071692475415,-0.09928600381848718
centralized,42,bearing,pooled,cnn-ae,K001,fuzzy_fault_only_hi75,0.001021972406745018,0.0,0.9994887525562373,0.011546184738955823,0.1271090755109626,0.027823071692475415,-0.09928600381848718
centralized,42,bearing,client_specific,cnn-ae,K002,hard_val_p95,0.0746928746928747,0.08333333333333333,0.9611451942740287,0.0286144578313253,0.08612409286532521,0.07563726376555041,-0.010486829099774803
centralized,42,bearing,client_specific,cnn-ae,K002,fuzzy_warning_as_alarm_hi50,0.0746928746928747,0.08333333333333333,0.9611451942740287,0.0286144578313253,0.08612409286532521,0.07563726376555041,-0.010486829099774803
centralized,42,bearing,client_specific,cnn-ae,K002,fuzzy_fault_only_hi75,0.0671604938271605,0.027777777777777776,0.9652351738241309,0.0286144578313253,0.08612409286532521,0.07563726376555041,-0.010486829099774803
