protocol,heldout_group,model,train_normal_count,val_normal_count,test_normal_count,test_fault_count,threshold_strategy,threshold,roc_auc,pr_auc,precision,recall,f1,false_alarm_rate,miss_rate,tn,fp,fn,tp,best_epoch,best_val_loss,train_seconds,inference_ms_per_window_cpu,model_size_mb,param_count
fault-size-wise,007,iforest,2118,530,662,285,train_mad5,0.6347191121623378,0.9675730110775428,0.934805707805642,0.98,0.6877192982456141,0.8082474226804124,0.006042296072507553,0.312280701754386,658,4,89,196,0,0.0,0.0,0.0,0.0,300
fault-size-wise,014,vae,2118,530,662,268,train_p95,0.36172303557395935,1.0,1.0,0.4247226624405705,1.0,0.5962180200222469,0.5483383685800605,0.0,299,363,0,268,16,386.1478746202257,7.985475999768823,1.2054449878633022,16.388729095458984,4295489
fault-size-wise,014,vae,2118,530,662,268,train_p99,0.3841853737831116,1.0,1.0,0.48114901256732495,1.0,0.6496969696969697,0.43655589123867067,0.0,373,289,0,268,16,386.1478746202257,7.985475999768823,1.2054449878633022,16.388729095458984,4295489
fault-size-wise,014,vae,2118,530,662,268,val_p95,0.4947865605354309,1.0,1.0,0.8701298701298701,1.0,0.9305555555555556,0.06042296072507553,0.0,622,40,0,268,16,386.1478746202257,7.985475999768823,1.2054449878633022,16.388729095458984,4295489
fault-size-wise,014,vae,2118,530,662,268,val_p99,0.5122990608215332,1.0,1.0,0.9337979094076655,1.0,0.9657657657657658,0.028700906344410877,0.0,643,19,0,268,16,386.1478746202257,7.985475999768823,1.2054449878633022,16.388729095458984,4295489
fault-size-wise,014,vae,2118,530,662,268,train_mad5,0.5030424840599298,1.0,1.0,0.8993288590604027,1.0,0.9469964664310954,0.045317220543806644,0.0,632,30,0,268,16,386.1478746202257,7.985475999768823,1.2054449878633022,16.388729095458984,4295489
fault-size-wise,014,cnn-ae,2118,530,662,268,train_p95,0.2329823523759842,1.0,1.0,0.3856115107913669,1.0,0.5565939771547248,0.6450151057401813,0.0,235,427,0,268,27,368.64136081271704,9.527495699934661,1.9033750053495169,16.357357025146484,4287265
fault-size-wise,014,cnn-ae,2118,530,662,268,train_p99,0.2462681233882904,1.0,1.0,0.38953488372093026,1.0,0.5606694560669456,0.6344410876132931,0.0,242,420,0,268,27,368.64136081271704,9.527495699934661,1.9033750053495169,16.357357025146484,4287265
fault-size-wise,014,cnn-ae,2118,530,662,268,val_p95,0.5109120607376099,1.0,1.0,0.8562300319488818,1.0,0.9225473321858864,0.06797583081570997,0.0,617,45,0,268,27,368.64136081271704,9.527495699934661,1.9033750053495169,16.357357025146484,4287265
fault-size-wise,014,cnn-ae,2118,530,662,268,val_p99,0.5410358309745789,1.0,1.0,0.9403508771929825,1.0,0.969258589511754,0.0256797583081571,0.0,645,17,0,268,27,368.64136081271704,9.527495699934661,1.9033750053495169,16.357357025146484,4287265
fault-size-wise,014,cnn-ae,2118,530,662,268,train_mad5,0.3011644641309976,1.0,1.0,0.3901018922852984,1.0,0.5612565445026177,0.6329305135951662,0.0,243,419,0,268,27,368.64136081271704,9.527495699934661,1.9033750053495169,16.357357025146484,4287265
fault-size-wise,014,lstm-ae,2118,530,662,268,train_p95,0.976732075214386,1.0,1.0,0.8758169934640523,1.0,0.9337979094076655,0.05740181268882175,0.0,624,38,0,268,99,880.5096435546875,12.637976599857211,0.7398100104182959,0.20862197875976562,54689
fault-size-wise,014,lstm-ae,2118,530,662,268,train_p99,0.9911325573921204,1.0,1.0,0.9710144927536232,1.0,0.9852941176470589,0.012084592145015106,0.0,654,8,0,268,99,880.5096435546875,12.637976599857211,0.7398100104182959,0.20862197875976562,54689
fault-size-wise,014,lstm-ae,2118,530,662,268,val_p95,0.9799354672431946,1.0,1.0,0.9146757679180887,1.0,0.9554367201426025,0.0377643504531722,0.0,637,25,0,268,99,880.5096435546875,12.637976599857211,0.7398100104182959,0.20862197875976562,54689
fault-size-wise,014,lstm-ae,2118,530,662,268,val_p99,0.9929139018058777,1.0,1.0,0.9852941176470589,1.0,0.9925925925925926,0.006042296072507553,0.0,658,4,0,268,99,880.5096435546875,12.637976599857211,0.7398100104182959,0.20862197875976562,54689
fault-size-wise,014,lstm-ae,2118,530,662,268,train_mad5,1.1516221044957637,1.0,1.0,0.0,0.0,0.0,0.0,1.0,662,0,268,0,99,880.5096435546875,12.637976599857211,0.7398100104182959,0.20862197875976562,54689
fault-size-wise,014,iforest,2118,530,662,268,train_p95,0.540956103501277,0.9903221806375975,0.9753902792101281,0.8662207357859532,0.9664179104477612,0.9135802469135802,0.06042296072507553,0.033582089552238806,622,40,9,259,0,0.0,0.0,0.0,0.0,300
fault-size-wise,014,iforest,2118,530,662,268,train_p99,0.6232624326989163,0.9903221806375975,0.9753902792101281,0.9698492462311558,0.7201492537313433,0.8265524625267666,0.00906344410876133,0.2798507462686567,656,6,75,193,0,0.0,0.0,0.0,0.0,300
fault-size-wise,014,iforest,2118,530,662,268,val_p95,0.533549260601525,0.9903221806375975,0.9753902792101281,0.8538961038961039,0.9813432835820896,0.9131944444444444,0.06797583081570997,0.018656716417910446,617,45,5,263,0,0.0,0.0,0.0,0.0,300
fault-size-wise,014,iforest,2118,530,662,268,val_p99,0.5919143852003028,0.9903221806375975,0.9753902792101281,0.9502262443438914,0.7835820895522388,0.8588957055214724,0.01661631419939577,0.21641791044776118,651,11,58,210,0,0.0,0.0,0.0,0.0,300
fault-size-wise,014,iforest,2118,530,662,268,train_mad5,0.6347191121623378,0.9903221806375975,0.9753902792101281,0.9792746113989638,0.7052238805970149,0.8199566160520607,0.006042296072507553,0.2947761194029851,658,4,79,189,0,0.0,0.0,0.0,0.0,300
fault-size-wise,021,vae,2118,530,662,299,train_p95,0.22313877940177917,1.0,0.9999999999999999,0.41127922971114167,1.0,0.5828460038986355,0.6465256797583081,0.0,234,428,0,299,32,372.37672254774304,11.5900294999592,1.36355001013726,16.388729095458984,4295489
fault-size-wise,021,vae,2118,530,662,299,train_p99,0.2348003387451172,1.0,0.9999999999999999,0.4152777777777778,1.0,0.5868498527968596,0.6359516616314199,0.0,241,421,0,299,32,372.37672254774304,11.5900294999592,1.36355001013726,16.388729095458984,4295489
fault-size-wise,021,vae,2118,530,662,299,val_p95,0.5174716114997864,1.0,0.9999999999999999,0.8794117647058823,1.0,0.9358372456964006,0.061933534743202415,0.0,621,41,0,299,32,372.37672254774304,11.5900294999592,1.36355001013726,16.388729095458984,4295489
fault-size-wise,021,vae,2118,530,662,299,val_p99,0.5489711761474609,1.0,0.9999999999999999,0.9676375404530745,1.0,0.9835526315789473,0.015105740181268883,0.0,652,10,0,299,32,372.37672254774304,11.5900294999592,1.36355001013726,16.388729095458984,4295489
fault-size-wise,021,vae,2118,530,662,299,train_mad5,0.2792352205365896,1.0,0.9999999999999999,0.41643454038997213,1.0,0.5880039331366765,0.6329305135951662,0.0,243,419,0,299,32,372.37672254774304,11.5900294999592,1.36355001013726,16.388729095458984,4295489
fault-size-wise,021,cnn-ae,2118,530,662,299,train_p95,0.2522658109664917,1.0,1.0,0.4147018030513176,1.0,0.5862745098039216,0.6374622356495468,0.0,240,422,0,299,25,371.0744222005208,9.403352699708194,1.1544849956408143,16.357357025146484,4287265
fault-size-wise,021,cnn-ae,2118,530,662,299,train_p99,0.2679770588874817,1.0,1.0,0.41643454038997213,1.0,0.5880039331366765,0.6329305135951662,0.0,243,419,0,299,25,371.0744222005208,9.403352699708194,1.1544849956408143,16.357357025146484,4287265
fault-size-wise,021,cnn-ae,2118,530,662,299,val_p95,0.5104939341545105,1.0,1.0,0.887240356083086,1.0,0.940251572327044,0.05740181268882175,0.0,624,38,0,299,25,371.0744222005208,9.403352699708194,1.1544849956408143,16.357357025146484,4287265
fault-size-wise,021,cnn-ae,2118,530,662,299,val_p99,0.5420616269111633,1.0,1.0,0.9707792207792207,1.0,0.985172981878089,0.013595166163141994,0.0,653,9,0,299,25,371.0744222005208,9.403352699708194,1.1544849956408143,16.357357025146484,4287265
fault-size-wise,021,cnn-ae,2118,530,662,299,train_mad5,0.3434091626554727,1.0,1.0,0.4235127478753541,1.0,0.5950248756218905,0.6148036253776435,0.0,255,407,0,299,25,371.0744222005208,9.403352699708194,1.1544849956408143,16.357357025146484,4287265
fault-size-wise,021,lstm-ae,2118,530,662,299,train_p95,0.9770097732543945,1.0,1.0,0.8978978978978979,1.0,0.9462025316455697,0.0513595166163142,0.0,628,34,0,299,98,880.3379448784722,12.82582309981808,1.0576000204309821,0.20862197875976562,54689
fault-size-wise,021,lstm-ae,2118,530,662,299,train_p99,0.9911699295043945,1.0,1.0,0.980327868852459,1.0,0.9900662251655629,0.00906344410876133,0.0,656,6,0,299,98,880.3379448784722,12.82582309981808,1.0576000204309821,0.20862197875976562,54689
fault-size-wise,021,lstm-ae,2118,530,662,299,val_p95,0.9792248010635376,1.0,1.0,0.9228395061728395,1.0,0.9598715890850722,0.0377643504531722,0.0,637,25,0,299,98,880.3379448784722,12.82582309981808,1.0576000204309821,0.20862197875976562,54689
